,y,ordToday,homeToday,awayToday,MHOrd,MAOrd,MHLoc,MALoc,MHRes,MARes,AvgH,AvgD,AvgA,y_H1,ord_H1,home_H1,away_H1,FTHG_H1,FTAG_H1,FTR_H1,HTHG_H1,HTAG_H1,HTR_H1,HS_H1,AS_H1,HST_H1,AST_H1,HF_H1,AF_H1,HC_H1,AC_H1,HY_H1,AY_H1,HR_H1,AR_H1,AvgH_H1,AvgD_H1,AvgA_H1,y_H2,ord_H2,home_H2,away_H2,FTHG_H2,FTAG_H2,FTR_H2,HTHG_H2,HTAG_H2,HTR_H2,HS_H2,AS_H2,HST_H2,AST_H2,HF_H2,AF_H2,HC_H2,AC_H2,HY_H2,AY_H2,HR_H2,AR_H2,AvgH_H2,AvgD_H2,AvgA_H2,y_H3,ord_H3,home_H3,away_H3,FTHG_H3,FTAG_H3,FTR_H3,HTHG_H3,HTAG_H3,HTR_H3,HS_H3,AS_H3,HST_H3,AST_H3,HF_H3,AF_H3,HC_H3,AC_H3,HY_H3,AY_H3,HR_H3,AR_H3,AvgH_H3,AvgD_H3,AvgA_H3,y_A1,ord_A1,home_A1,away_A1,FTHG_A1,FTAG_A1,FTR_A1,HTHG_A1,HTAG_A1,HTR_A1,HS_A1,AS_A1,HST_A1,AST_A1,HF_A1,AF_A1,HC_A1,AC_A1,HY_A1,AY_A1,HR_A1,AR_A1,AvgH_A1,AvgD_A1,AvgA_A1,y_A2,ord_A2,home_A2,away_A2,FTHG_A2,FTAG_A2,FTR_A2,HTHG_A2,HTAG_A2,HTR_A2,HS_A2,AS_A2,HST_A2,AST_A2,HF_A2,AF_A2,HC_A2,AC_A2,HY_A2,AY_A2,HR_A2,AR_A2,AvgH_A2,AvgD_A2,AvgA_A2,y_A3,ord_A3,home_A3,away_A3,FTHG_A3,FTAG_A3,FTR_A3,HTHG_A3,HTAG_A3,HTR_A3,HS_A3,AS_A3,HST_A3,AST_A3,HF_A3,AF_A3,HC_A3,AC_A3,HY_A3,AY_A3,HR_A3,AR_A3,AvgH_A3,AvgD_A3,AvgA_A3
130,1,738163,Leverkusen,Union Berlin,0,0,0,0,0,0,1.84,3.77,4.2,3,738143,Freiburg,Leverkusen,2,1,H,1,1,D,14,6,6,4,6,8,4,8,2,3,0,0,2.69,3.61,2.53,1,738139,Leverkusen,Hoffenheim,2,2,D,1,0,H,17,14,9,6,12,4,6,3,5,3,1,0,1.85,4.08,3.88,3,738136,Ein Frankfurt,Leverkusen,5,2,H,2,2,D,15,11,7,4,11,11,7,4,0,3,0,0,3.25,3.76,2.12,0,738142,Bochum,Union Berlin,0,1,A,0,1,A,13,9,3,3,13,9,1,5,2,0,0,0,3.02,3.31,2.43,1,738139,Union Berlin,Freiburg,0,0,D,0,0,D,18,8,5,2,10,12,4,3,1,1,0,0,2.47,3.3,2.98,3,738136,Greuther Furth,Union Berlin,1,0,H,0,0,D,5,14,3,4,12,6,3,7,3,0,0,0,4.68,3.97,1.72
131,3,738163,RB Leipzig,Mainz,0,0,0,0,0,0,1.79,3.87,4.42,0,738142,RB Leipzig,Bielefeld,0,2,A,0,0,D,15,4,4,4,6,16,10,1,0,2,0,1,1.22,6.59,13.97,1,738139,Augsburg,RB Leipzig,1,1,D,0,1,A,9,13,2,4,14,7,6,8,2,0,0,0,6.38,4.7,1.48,3,738135,RB Leipzig,M'gladbach,4,1,H,2,0,H,19,12,10,4,20,15,6,0,3,2,0,0,1.75,4.19,4.32,3,738142,Ein Frankfurt,Mainz,1,0,H,1,0,H,13,11,4,5,11,9,8,6,0,1,0,0,2.33,3.51,3.03,3,738138,Mainz,Hertha,4,0,H,2,0,H,21,7,11,1,10,14,4,1,0,2,0,0,1.95,3.52,4.12,3,738135,Bayern Munich,Mainz,2,1,H,0,1,A,21,9,7,4,9,10,7,2,3,3,0,0,1.23,7.04,11.59
132,0,738163,Ein Frankfurt,Dortmund,0,0,0,0,0,0,3.55,3.95,1.97,3,738142,Ein Frankfurt,Mainz,1,0,H,1,0,H,13,11,4,5,11,9,8,6,0,1,0,0,2.33,3.51,3.03,0,738139,M'gladbach,Ein Frankfurt,2,3,A,1,1,D,19,12,8,5,8,19,7,1,2,5,0,1,2.02,3.71,3.58,3,738136,Ein Frankfurt,Leverkusen,5,2,H,2,2,D,15,11,7,4,11,11,7,4,0,3,0,0,3.25,3.76,2.12,3,738142,Hertha,Dortmund,3,2,H,0,1,A,14,9,5,3,4,19,1,5,0,1,0,0,5.21,4.39,1.6,3,738139,Dortmund,Greuther Furth,3,0,H,1,0,H,12,7,5,1,10,10,5,8,2,2,0,0,1.12,9.8,21.42,1,738135,Bochum,Dortmund,1,1,D,1,0,H,4,23,3,8,8,18,0,15,0,3,0,0,5.98,4.72,1.5
133,0,738164,Hertha,FC Koln,0,0,0,0,0,0,2.75,3.48,2.52,3,738142,Hertha,Dortmund,3,2,H,0,1,A,14,9,5,3,4,19,1,5,0,1,0,0,5.21,4.39,1.6,3,738138,Mainz,Hertha,4,0,H,2,0,H,21,7,11,1,10,14,4,1,0,2,0,0,1.95,3.52,4.12,3,738135,Hertha,Bielefeld,2,0,H,0,0,D,18,9,9,1,10,15,6,4,1,1,0,0,2.05,3.3,3.95,3,738143,FC Koln,Stuttgart,1,0,H,0,0,D,8,6,2,2,17,13,2,1,3,1,0,0,1.97,3.88,3.57,0,738138,Wolfsburg,FC Koln,2,3,A,1,1,D,19,19,5,6,18,9,9,5,3,2,0,0,2.18,3.49,3.36,0,738134,FC Koln,Augsburg,0,2,A,0,0,D,14,12,4,4,12,15,9,4,2,4,0,0,1.69,3.98,4.98
134,3,738164,Bochum,Wolfsburg,0,0,0,0,0,0,3.45,3.52,2.12,0,738142,Bochum,Union Berlin,0,1,A,0,1,A,13,9,3,3,13,9,1,5,2,0,0,0,3.02,3.31,2.43,3,738138,Bielefeld,Bochum,2,0,H,0,0,D,13,5,4,3,13,9,6,2,2,2,0,0,2.33,3.4,3.14,1,738135,Bochum,Dortmund,1,1,D,1,0,H,4,23,3,8,8,18,0,15,0,3,0,0,5.98,4.72,1.5,3,738141,Bayern Munich,Wolfsburg,4,0,H,1,0,H,24,7,9,2,10,4,5,3,0,0,0,0,1.2,7.54,13.18,0,738138,Wolfsburg,FC Koln,2,3,A,1,1,D,19,19,5,6,18,9,9,5,3,2,0,0,2.18,3.49,3.36,0,738135,Wolfsburg,Stuttgart,0,2,A,0,1,A,19,12,3,3,17,9,5,3,2,2,0,0,1.85,3.68,4.32
135,3,738169,Dortmund,Freiburg,0,0,0,0,0,0,1.46,4.96,6.29,0,738163,Ein Frankfurt,Dortmund,2,3,A,2,0,H,12,21,5,8,14,6,4,11,3,2,0,0,3.55,3.95,1.97,3,738142,Hertha,Dortmund,3,2,H,0,1,A,14,9,5,3,4,19,1,5,0,1,0,0,5.21,4.39,1.6,3,738139,Dortmund,Greuther Furth,3,0,H,1,0,H,12,7,5,1,10,10,5,8,2,2,0,0,1.12,9.8,21.42,1,738163,Freiburg,Bielefeld,2,2,D,1,0,H,18,15,6,5,6,5,7,12,2,1,0,0,1.63,4.01,5.47,3,738143,Freiburg,Leverkusen,2,1,H,1,1,D,14,6,6,4,6,8,4,8,2,3,0,0,2.69,3.61,2.53,1,738139,Union Berlin,Freiburg,0,0,D,0,0,D,18,8,5,2,10,12,4,3,1,1,0,0,2.47,3.3,2.98
136,0,738170,FC Koln,Bayern Munich,0,0,0,0,0,0,7.7,5.77,1.35,0,738164,Hertha,FC Koln,1,3,A,0,2,A,10,14,5,8,9,16,10,4,3,1,0,0,2.75,3.48,2.52,3,738143,FC Koln,Stuttgart,1,0,H,0,0,D,8,6,2,2,17,13,2,1,3,1,0,0,1.97,3.88,3.57,0,738138,Wolfsburg,FC Koln,2,3,A,1,1,D,19,19,5,6,18,9,9,5,3,2,0,0,2.18,3.49,3.36,0,738162,Bayern Munich,M'gladbach,1,2,A,1,2,A,19,9,8,3,18,11,6,6,0,1,0,0,1.36,5.85,7.39,3,738141,Bayern Munich,Wolfsburg,4,0,H,1,0,H,24,7,9,2,10,4,5,3,0,0,0,0,1.2,7.54,13.18,0,738138,Stuttgart,Bayern Munich,0,5,A,0,1,A,13,25,1,12,7,7,1,3,1,1,0,0,9.55,6.36,1.29
137,3,738170,Mainz,Bochum,0,0,0,0,0,0,1.69,3.71,5.46,3,738163,RB Leipzig,Mainz,4,1,H,1,0,H,16,2,8,1,6,10,6,1,0,2,0,1,1.79,3.87,4.42,3,738142,Ein Frankfurt,Mainz,1,0,H,1,0,H,13,11,4,5,11,9,8,6,0,1,0,0,2.33,3.51,3.03,3,738138,Mainz,Hertha,4,0,H,2,0,H,21,7,11,1,10,14,4,1,0,2,0,0,1.95,3.52,4.12,3,738164,Bochum,Wolfsburg,1,0,H,0,0,D,12,12,3,4,15,18,4,2,1,2,0,0,3.45,3.52,2.12,0,738142,Bochum,Union Berlin,0,1,A,0,1,A,13,9,3,3,13,9,1,5,2,0,0,0,3.02,3.31,2.43,3,738138,Bielefeld,Bochum,2,0,H,0,0,D,13,5,4,3,13,9,6,2,2,2,0,0,2.33,3.4,3.14
138,0,738170,Stuttgart,RB Leipzig,0,0,0,0,0,0,5.4,4.36,1.58,1,738163,Greuther Furth,Stuttgart,0,0,D,0,0,D,10,18,3,3,8,12,1,5,0,1,0,0,3.65,3.64,2.01,3,738143,FC Koln,Stuttgart,1,0,H,0,0,D,8,6,2,2,17,13,2,1,3,1,0,0,1.97,3.88,3.57,0,738138,Stuttgart,Bayern Munich,0,5,A,0,1,A,13,25,1,12,7,7,1,3,1,1,0,0,9.55,6.36,1.29,3,738163,RB Leipzig,Mainz,4,1,H,1,0,H,16,2,8,1,6,10,6,1,0,2,0,1,1.79,3.87,4.42,0,738142,RB Leipzig,Bielefeld,0,2,A,0,0,D,15,4,4,4,6,16,10,1,0,2,0,1,1.22,6.59,13.97,1,738139,Augsburg,RB Leipzig,1,1,D,0,1,A,9,13,2,4,14,7,6,8,2,0,0,0,6.38,4.7,1.48
139,3,738170,Union Berlin,Hoffenheim,0,0,0,0,0,0,2.85,3.49,2.45,1,738163,Leverkusen,Union Berlin,2,2,D,1,1,D,17,17,8,7,8,11,11,5,1,2,0,0,1.84,3.77,4.2,0,738142,Bochum,Union Berlin,0,1,A,0,1,A,13,9,3,3,13,9,1,5,2,0,0,0,3.02,3.31,2.43,1,738139,Union Berlin,Freiburg,0,0,D,0,0,D,18,8,5,2,10,12,4,3,1,1,0,0,2.47,3.3,2.98,3,738163,Hoffenheim,Augsburg,3,1,H,2,1,H,12,9,5,4,17,8,2,4,1,0,0,0,1.57,4.4,5.49,1,738142,Hoffenheim,M'gladbach,1,1,D,0,1,A,21,11,8,5,6,9,15,3,2,2,0,0,2.04,3.97,3.31,1,738139,Leverkusen,Hoffenheim,2,2,D,1,0,H,17,14,9,6,12,4,6,3,5,3,1,0,1.85,4.08,3.88
140,1,738170,Wolfsburg,Hertha,0,0,0,0,0,0,1.98,3.52,3.88,3,738164,Bochum,Wolfsburg,1,0,H,0,0,D,12,12,3,4,15,18,4,2,1,2,0,0,3.45,3.52,2.12,3,738141,Bayern Munich,Wolfsburg,4,0,H,1,0,H,24,7,9,2,10,4,5,3,0,0,0,0,1.2,7.54,13.18,0,738138,Wolfsburg,FC Koln,2,3,A,1,1,D,19,19,5,6,18,9,9,5,3,2,0,0,2.18,3.49,3.36,0,738164,Hertha,FC Koln,1,3,A,0,2,A,10,14,5,8,9,16,10,4,3,1,0,0,2.75,3.48,2.52,3,738142,Hertha,Dortmund,3,2,H,0,1,A,14,9,5,3,4,19,1,5,0,1,0,0,5.21,4.39,1.6,3,738138,Mainz,Hertha,4,0,H,2,0,H,21,7,11,1,10,14,4,1,0,2,0,0,1.95,3.52,4.12
141,0,738170,M'gladbach,Leverkusen,0,0,0,0,0,0,2.61,3.85,2.48,0,738162,Bayern Munich,M'gladbach,1,2,A,1,2,A,19,9,8,3,18,11,6,6,0,1,0,0,1.36,5.85,7.39,1,738142,Hoffenheim,M'gladbach,1,1,D,0,1,A,21,11,8,5,6,9,15,3,2,2,0,0,2.04,3.97,3.31,0,738139,M'gladbach,Ein Frankfurt,2,3,A,1,1,D,19,12,8,5,8,19,7,1,2,5,0,1,2.02,3.71,3.58,1,738163,Leverkusen,Union Berlin,2,2,D,1,1,D,17,17,8,7,8,11,11,5,1,2,0,0,1.84,3.77,4.2,3,738143,Freiburg,Leverkusen,2,1,H,1,1,D,14,6,6,4,6,8,4,8,2,3,0,0,2.69,3.61,2.53,1,738139,Leverkusen,Hoffenheim,2,2,D,1,0,H,17,14,9,6,12,4,6,3,5,3,1,0,1.85,4.08,3.88
142,1,738171,Augsburg,Ein Frankfurt,0,0,0,0,0,0,3.46,3.53,2.11,3,738163,Hoffenheim,Augsburg,3,1,H,2,1,H,12,9,5,4,17,8,2,4,1,0,0,0,1.57,4.4,5.49,1,738142,Greuther Furth,Augsburg,0,0,D,0,0,D,4,14,1,5,8,13,6,5,2,3,0,0,2.93,3.47,2.41,1,738139,Augsburg,RB Leipzig,1,1,D,0,1,A,9,13,2,4,14,7,6,8,2,0,0,0,6.38,4.7,1.48,0,738163,Ein Frankfurt,Dortmund,2,3,A,2,0,H,12,21,5,8,14,6,4,11,3,2,0,0,3.55,3.95,1.97,3,738142,Ein Frankfurt,Mainz,1,0,H,1,0,H,13,11,4,5,11,9,8,6,0,1,0,0,2.33,3.51,3.03,0,738139,M'gladbach,Ein Frankfurt,2,3,A,1,1,D,19,12,8,5,8,19,7,1,2,5,0,1,2.02,3.71,3.58
143,1,738171,Bielefeld,Greuther Furth,0,0,0,0,0,0,1.98,3.46,3.96,1,738163,Freiburg,Bielefeld,2,2,D,1,0,H,18,15,6,5,6,5,7,12,2,1,0,0,1.63,4.01,5.47,0,738142,RB Leipzig,Bielefeld,0,2,A,0,0,D,15,4,4,4,6,16,10,1,0,2,0,1,1.22,6.59,13.97,3,738138,Bielefeld,Bochum,2,0,H,0,0,D,13,5,4,3,13,9,6,2,2,2,0,0,2.33,3.4,3.14,1,738163,Greuther Furth,Stuttgart,0,0,D,0,0,D,10,18,3,3,8,12,1,5,0,1,0,0,3.65,3.64,2.01,1,738142,Greuther Furth,Augsburg,0,0,D,0,0,D,4,14,1,5,8,13,6,5,2,3,0,0,2.93,3.47,2.41,3,738139,Dortmund,Greuther Furth,3,0,H,1,0,H,12,7,5,1,10,10,5,8,2,2,0,0,1.12,9.8,21.42
144,0,738176,Ein Frankfurt,Bielefeld,0,0,0,0,0,0,1.78,3.64,4.79,1,738171,Augsburg,Ein Frankfurt,1,1,D,1,1,D,12,14,5,4,12,14,4,3,3,3,0,0,3.46,3.53,2.11,0,738163,Ein Frankfurt,Dortmund,2,3,A,2,0,H,12,21,5,8,14,6,4,11,3,2,0,0,3.55,3.95,1.97,3,738142,Ein Frankfurt,Mainz,1,0,H,1,0,H,13,11,4,5,11,9,8,6,0,1,0,0,2.33,3.51,3.03,1,738171,Bielefeld,Greuther Furth,2,2,D,1,1,D,13,6,5,3,16,6,3,5,4,1,0,0,1.98,3.46,3.96,1,738163,Freiburg,Bielefeld,2,2,D,1,0,H,18,15,6,5,6,5,7,12,2,1,0,0,1.63,4.01,5.47,0,738142,RB Leipzig,Bielefeld,0,2,A,0,0,D,15,4,4,4,6,16,10,1,0,2,0,1,1.22,6.59,13.97
145,3,738177,Freiburg,Stuttgart,1,0,0,0,3,0,1.97,3.5,3.96,3,738169,Dortmund,Freiburg,5,1,H,3,0,H,20,4,8,4,8,8,9,2,2,0,0,0,1.46,4.96,6.29,1,738163,Freiburg,Bielefeld,2,2,D,1,0,H,18,15,6,5,6,5,7,12,2,1,0,0,1.63,4.01,5.47,3,738143,Freiburg,Leverkusen,2,1,H,1,1,D,14,6,6,4,6,8,4,8,2,3,0,0,2.69,3.61,2.53,0,738170,Stuttgart,RB Leipzig,0,2,A,0,1,A,16,7,10,3,12,13,5,1,3,1,0,0,5.4,4.36,1.58,1,738163,Greuther Furth,Stuttgart,0,0,D,0,0,D,10,18,3,3,8,12,1,5,0,1,0,0,3.65,3.64,2.01,3,738143,FC Koln,Stuttgart,1,0,H,0,0,D,8,6,2,2,17,13,2,1,3,1,0,0,1.97,3.88,3.57
146,3,738177,Greuther Furth,Mainz,0,1,0,0,0,0,4.7,3.6,1.81,1,738171,Bielefeld,Greuther Furth,2,2,D,1,1,D,13,6,5,3,16,6,3,5,4,1,0,0,1.98,3.46,3.96,1,738163,Greuther Furth,Stuttgart,0,0,D,0,0,D,10,18,3,3,8,12,1,5,0,1,0,0,3.65,3.64,2.01,1,738142,Greuther Furth,Augsburg,0,0,D,0,0,D,4,14,1,5,8,13,6,5,2,3,0,0,2.93,3.47,2.41,3,738170,Mainz,Bochum,1,0,H,0,0,D,20,12,5,3,19,14,7,3,3,3,0,0,1.69,3.71,5.46,3,738163,RB Leipzig,Mainz,4,1,H,1,0,H,16,2,8,1,6,10,6,1,0,2,0,1,1.79,3.87,4.42,3,738142,Ein Frankfurt,Mainz,1,0,H,1,0,H,13,11,4,5,11,9,8,6,0,1,0,0,2.33,3.51,3.03
147,0,738177,Hoffenheim,Dortmund,1,1,1,0,0,0,3.03,4.06,2.13,3,738170,Union Berlin,Hoffenheim,2,1,H,1,1,D,6,12,3,5,10,11,0,8,0,3,0,0,2.85,3.49,2.45,3,738163,Hoffenheim,Augsburg,3,1,H,2,1,H,12,9,5,4,17,8,2,4,1,0,0,0,1.57,4.4,5.49,1,738142,Hoffenheim,M'gladbach,1,1,D,0,1,A,21,11,8,5,6,9,15,3,2,2,0,0,2.04,3.97,3.31,3,738169,Dortmund,Freiburg,5,1,H,3,0,H,20,4,8,4,8,8,9,2,2,0,0,0,1.46,4.96,6.29,0,738163,Ein Frankfurt,Dortmund,2,3,A,2,0,H,12,21,5,8,14,6,4,11,3,2,0,0,3.55,3.95,1.97,3,738142,Hertha,Dortmund,3,2,H,0,1,A,14,9,5,3,4,19,1,5,0,1,0,0,5.21,4.39,1.6
148,3,738177,Leverkusen,Augsburg,0,0,0,0,0,0,1.44,4.65,7.26,0,738170,M'gladbach,Leverkusen,1,2,A,0,0,D,16,29,6,13,8,18,5,7,2,3,0,0,2.61,3.85,2.48,1,738163,Leverkusen,Union Berlin,2,2,D,1,1,D,17,17,8,7,8,11,11,5,1,2,0,0,1.84,3.77,4.2,3,738143,Freiburg,Leverkusen,2,1,H,1,1,D,14,6,6,4,6,8,4,8,2,3,0,0,2.69,3.61,2.53,1,738171,Augsburg,Ein Frankfurt,1,1,D,1,1,D,12,14,5,4,12,14,4,3,3,3,0,0,3.46,3.53,2.11,3,738163,Hoffenheim,Augsburg,3,1,H,2,1,H,12,9,5,4,17,8,2,4,1,0,0,0,1.57,4.4,5.49,1,738142,Greuther Furth,Augsburg,0,0,D,0,0,D,4,14,1,5,8,13,6,5,2,3,0,0,2.93,3.47,2.41
149,0,738177,M'gladbach,Union Berlin,1,1,0,0,0,3,2.26,3.42,3.23,0,738170,M'gladbach,Leverkusen,1,2,A,0,0,D,16,29,6,13,8,18,5,7,2,3,0,0,2.61,3.85,2.48,0,738162,Bayern Munich,M'gladbach,1,2,A,1,2,A,19,9,8,3,18,11,6,6,0,1,0,0,1.36,5.85,7.39,1,738142,Hoffenheim,M'gladbach,1,1,D,0,1,A,21,11,8,5,6,9,15,3,2,2,0,0,2.04,3.97,3.31,3,738170,Union Berlin,Hoffenheim,2,1,H,1,1,D,6,12,3,5,10,11,0,8,0,3,0,0,2.85,3.49,2.45,1,738163,Leverkusen,Union Berlin,2,2,D,1,1,D,17,17,8,7,8,11,11,5,1,2,0,0,1.84,3.77,4.2,0,738142,Bochum,Union Berlin,0,1,A,0,1,A,13,9,3,3,13,9,1,5,2,0,0,0,3.02,3.31,2.43
150,1,738177,Bochum,FC Koln,1,1,1,1,3,0,3.26,3.44,2.24,3,738170,Mainz,Bochum,1,0,H,0,0,D,20,12,5,3,19,14,7,3,3,3,0,0,1.69,3.71,5.46,3,738164,Bochum,Wolfsburg,1,0,H,0,0,D,12,12,3,4,15,18,4,2,1,2,0,0,3.45,3.52,2.12,0,738142,Bochum,Union Berlin,0,1,A,0,1,A,13,9,3,3,13,9,1,5,2,0,0,0,3.02,3.31,2.43,0,738170,FC Koln,Bayern Munich,0,4,A,0,2,A,11,19,3,9,6,10,5,12,1,0,0,0,7.7,5.77,1.35,0,738164,Hertha,FC Koln,1,3,A,0,2,A,10,14,5,8,9,16,10,4,3,1,0,0,2.75,3.48,2.52,3,738143,FC Koln,Stuttgart,1,0,H,0,0,D,8,6,2,2,17,13,2,1,3,1,0,0,1.97,3.88,3.57
151,3,738178,RB Leipzig,Wolfsburg,1,0,1,0,3,0,1.53,4.31,6.26,0,738170,Stuttgart,RB Leipzig,0,2,A,0,1,A,16,7,10,3,12,13,5,1,3,1,0,0,5.4,4.36,1.58,3,738163,RB Leipzig,Mainz,4,1,H,1,0,H,16,2,8,1,6,10,6,1,0,2,0,1,1.79,3.87,4.42,0,738142,RB Leipzig,Bielefeld,0,2,A,0,0,D,15,4,4,4,6,16,10,1,0,2,0,1,1.22,6.59,13.97,1,738170,Wolfsburg,Hertha,0,0,D,0,0,D,7,6,3,2,12,12,3,2,1,1,0,0,1.98,3.52,3.88,3,738164,Bochum,Wolfsburg,1,0,H,0,0,D,12,12,3,4,15,18,4,2,1,2,0,0,3.45,3.52,2.12,3,738141,Bayern Munich,Wolfsburg,4,0,H,1,0,H,24,7,9,2,10,4,5,3,0,0,0,0,1.2,7.54,13.18
152,0,738178,Hertha,Bayern Munich,1,0,1,0,0,0,11.06,6.92,1.23,1,738170,Wolfsburg,Hertha,0,0,D,0,0,D,7,6,3,2,12,12,3,2,1,1,0,0,1.98,3.52,3.88,0,738164,Hertha,FC Koln,1,3,A,0,2,A,10,14,5,8,9,16,10,4,3,1,0,0,2.75,3.48,2.52,3,738142,Hertha,Dortmund,3,2,H,0,1,A,14,9,5,3,4,19,1,5,0,1,0,0,5.21,4.39,1.6,0,738170,FC Koln,Bayern Munich,0,4,A,0,2,A,11,19,3,9,6,10,5,12,1,0,0,0,7.7,5.77,1.35,0,738162,Bayern Munich,M'gladbach,1,2,A,1,2,A,19,9,8,3,18,11,6,6,0,1,0,0,1.36,5.85,7.39,3,738141,Bayern Munich,Wolfsburg,4,0,H,1,0,H,24,7,9,2,10,4,5,3,0,0,0,0,1.2,7.54,13.18
153,1,738190,Hertha,Bochum,0,0,0,0,0,0,2.19,3.45,3.38,0,738178,Hertha,Bayern Munich,1,4,A,0,2,A,5,29,2,20,9,9,4,9,1,0,0,0,11.06,6.92,1.23,1,738170,Wolfsburg,Hertha,0,0,D,0,0,D,7,6,3,2,12,12,3,2,1,1,0,0,1.98,3.52,3.88,0,738164,Hertha,FC Koln,1,3,A,0,2,A,10,14,5,8,9,16,10,4,3,1,0,0,2.75,3.48,2.52,1,738177,Bochum,FC Koln,2,2,D,1,2,A,17,7,7,3,11,12,1,5,0,3,0,0,3.26,3.44,2.24,3,738170,Mainz,Bochum,1,0,H,0,0,D,20,12,5,3,19,14,7,3,3,3,0,0,1.69,3.71,5.46,3,738164,Bochum,Wolfsburg,1,0,H,0,0,D,12,12,3,4,15,18,4,2,1,2,0,0,3.45,3.52,2.12
154,3,738191,Augsburg,Union Berlin,0,0,0,0,0,0,2.78,3.31,2.62,3,738177,Leverkusen,Augsburg,5,1,H,2,0,H,22,14,12,5,8,7,9,5,1,2,0,0,1.44,4.65,7.26,1,738171,Augsburg,Ein Frankfurt,1,1,D,1,1,D,12,14,5,4,12,14,4,3,3,3,0,0,3.46,3.53,2.11,3,738163,Hoffenheim,Augsburg,3,1,H,2,1,H,12,9,5,4,17,8,2,4,1,0,0,0,1.57,4.4,5.49,0,738177,M'gladbach,Union Berlin,1,2,A,1,1,D,12,6,5,3,11,19,4,1,1,2,0,0,2.26,3.42,3.23,3,738170,Union Berlin,Hoffenheim,2,1,H,1,1,D,6,12,3,5,10,11,0,8,0,3,0,0,2.85,3.49,2.45,1,738163,Leverkusen,Union Berlin,2,2,D,1,1,D,17,17,8,7,8,11,11,5,1,2,0,0,1.84,3.77,4.2
155,1,738191,Bielefeld,M'gladbach,0,0,0,0,0,0,3.4,3.48,2.16,0,738176,Ein Frankfurt,Bielefeld,0,2,A,0,2,A,17,8,7,5,7,10,10,1,4,2,0,0,1.78,3.64,4.79,1,738171,Bielefeld,Greuther Furth,2,2,D,1,1,D,13,6,5,3,16,6,3,5,4,1,0,0,1.98,3.46,3.96,1,738163,Freiburg,Bielefeld,2,2,D,1,0,H,18,15,6,5,6,5,7,12,2,1,0,0,1.63,4.01,5.47,0,738177,M'gladbach,Union Berlin,1,2,A,1,1,D,12,6,5,3,11,19,4,1,1,2,0,0,2.26,3.42,3.23,0,738170,M'gladbach,Leverkusen,1,2,A,0,0,D,16,29,6,13,8,18,5,7,2,3,0,0,2.61,3.85,2.48,0,738162,Bayern Munich,M'gladbach,1,2,A,1,2,A,19,9,8,3,18,11,6,6,0,1,0,0,1.36,5.85,7.39
156,3,738191,FC Koln,Freiburg,0,0,0,0,0,0,2.4,3.52,2.91,1,738177,Bochum,FC Koln,2,2,D,1,2,A,17,7,7,3,11,12,1,5,0,3,0,0,3.26,3.44,2.24,0,738170,FC Koln,Bayern Munich,0,4,A,0,2,A,11,19,3,9,6,10,5,12,1,0,0,0,7.7,5.77,1.35,0,738164,Hertha,FC Koln,1,3,A,0,2,A,10,14,5,8,9,16,10,4,3,1,0,0,2.75,3.48,2.52,3,738177,Freiburg,Stuttgart,2,0,H,1,0,H,16,7,4,1,12,7,6,3,1,1,0,0,1.97,3.5,3.96,3,738169,Dortmund,Freiburg,5,1,H,3,0,H,20,4,8,4,8,8,9,2,2,0,0,0,1.46,4.96,6.29,1,738163,Freiburg,Bielefeld,2,2,D,1,0,H,18,15,6,5,6,5,7,12,2,1,0,0,1.63,4.01,5.47
157,3,738191,Mainz,Hoffenheim,0,0,0,0,0,0,2.66,3.41,2.69,3,738177,Greuther Furth,Mainz,2,1,H,1,0,H,11,16,7,4,12,15,7,8,1,1,0,0,4.7,3.6,1.81,3,738170,Mainz,Bochum,1,0,H,0,0,D,20,12,5,3,19,14,7,3,3,3,0,0,1.69,3.71,5.46,3,738163,RB Leipzig,Mainz,4,1,H,1,0,H,16,2,8,1,6,10,6,1,0,2,0,1,1.79,3.87,4.42,0,738177,Hoffenheim,Dortmund,2,3,A,1,1,D,14,3,2,2,14,7,7,3,2,2,0,0,3.03,4.06,2.13,3,738170,Union Berlin,Hoffenheim,2,1,H,1,1,D,6,12,3,5,10,11,0,8,0,3,0,0,2.85,3.49,2.45,3,738163,Hoffenheim,Augsburg,3,1,H,2,1,H,12,9,5,4,17,8,2,4,1,0,0,0,1.57,4.4,5.49
158,0,738191,Stuttgart,Ein Frankfurt,0,0,0,0,0,0,2.68,3.54,2.58,3,738177,Freiburg,Stuttgart,2,0,H,1,0,H,16,7,4,1,12,7,6,3,1,1,0,0,1.97,3.5,3.96,0,738170,Stuttgart,RB Leipzig,0,2,A,0,1,A,16,7,10,3,12,13,5,1,3,1,0,0,5.4,4.36,1.58,1,738163,Greuther Furth,Stuttgart,0,0,D,0,0,D,10,18,3,3,8,12,1,5,0,1,0,0,3.65,3.64,2.01,0,738176,Ein Frankfurt,Bielefeld,0,2,A,0,2,A,17,8,7,5,7,10,10,1,4,2,0,0,1.78,3.64,4.79,1,738171,Augsburg,Ein Frankfurt,1,1,D,1,1,D,12,14,5,4,12,14,4,3,3,3,0,0,3.46,3.53,2.11,0,738163,Ein Frankfurt,Dortmund,2,3,A,2,0,H,12,21,5,8,14,6,4,11,3,2,0,0,3.55,3.95,1.97
